MetabolightsId	InChIKey	HasPathways	KEGGPathways	WikiPathways	ReactomePathways
MTBLC65958	ZAIQNYMNZNXUAF-FOWTUZBSSA-N	0			
MTBLC65959	JYKBQWDGVKFSAL-FAPPRUROSA-N	0			
MTBLC65960	HFOYWBKBWBSCMJ-CNEVOPABSA-N	0			
MTBLC65961	YRSZRXAWRABNPZ-SVLWDQMVSA-N	0			
MTBLC65962	LFIZQGRMDGWRQH-PFONDFGASA-N	0			
MTBLC65963	HASWAOYLTAODRS-VKJZEEHVSA-N	0			
MTBLC65964	XUBJLJZOSKJNMY-UHFFFAOYSA-N	0			
MTBLC65966	YILCGOCHVFQMTC-WVZVXSGGSA-N	0			
MTBLC65967	VRFJINVAZRAFHH-STQMWFEESA-N	0			
MTBLC65968	XBAWMOXUPDFOKQ-YKJXYISPSA-N	0			
MTBLC65969	PIQXLCRSDXWNHI-DKNHMXAFSA-M	0			
MTBLC6597	BCZFSDNVXODRAJ-JTTNIQEDSA-N	0			
MTBLC65970	BHUMXQLANUZBGM-CKDMDEKCSA-M	0			
MTBLC65971	GMHCRJAKMQQTJB-RLOWDUIGSA-M	0			
MTBLC65972	CERBHPPRQFHGMC-PULODHPASA-M	0			
MTBLC65973	GRNFGBBADZIGAQ-IJBRHCHSSA-N	0			
MTBLC65974	GRNFGBBADZIGAQ-OPHXPXDDSA-N	0			
MTBLC65975	INJLZOSCEJMAGG-ADTDQJCQSA-N	0			
MTBLC65976	CBPFOSMNDISZLV-UHFFFAOYSA-N	0			
MTBLC65977	BKLGAGSBCOUJGV-UHFFFAOYSA-N	0			
MTBLC65978	KEUMOFLVVHIGDK-VTQXMHCUSA-N	0			
MTBLC65979	JTDVCRMQMDJLOR-OAOYMFHYSA-N	0			
MTBLC65980	KUUZFDUZAFJFSJ-IHTUVIFUSA-N	0			
MTBLC65981	ODXUROYZJHIZHE-UHFFFAOYSA-N	0			
MTBLC65982	XFBBWTUEALDZHM-IZJPYPARSA-N	0			
MTBLC65983	QCPFZAFDSWGNMR-YZIHRLCOSA-N	0			
MTBLC65984	MCJGDQGGKNEZHE-AIDFWXSXSA-N	0			
MTBLC65985	MCJGDQGGKNEZHE-VVSMDZRYSA-N	0			
MTBLC65986	WWTIDCRMMJEMDR-AGFJDBHYSA-N	0			
MTBLC65987	WWTIDCRMMJEMDR-WLGZQPPQSA-N	0			
MTBLC65988	MGIDRSGNPPWHNL-AQNAKNDQSA-N	0			
MTBLC65989	WSUNNCJENRRPLS-DQVMPRLHSA-N	0			
MTBLC6599	VHYYSQODIQWPDO-PILAGYSTSA-N	0			
MTBLC65990	QKKRBNPMUBNTPA-GHCWVHGPSA-N	0			
MTBLC65991	QDKLRKZQSOQWJQ-LPEHXNHASA-N	0			
MTBLC65992	ZIERMPRIKLCOAH-UFFRUREHSA-N	0			
MTBLC65993	AGJYKHGGYNIQGQ-KSEKXDIWSA-N	0			
MTBLC65994	MSUUUZDNCJIIQO-XIHRYYFQSA-N	0			
MTBLC65995	HBKSTRSDLUAESY-PKVUCGNLSA-N	0			
MTBLC65996	YMPFBLQGUNEWQH-FLZIPAQVSA-K	0			
MTBLC65997	LGOWVXRSYXXXNZ-GTQHFPFQSA-K	0			
MTBLC65998	LXRLKMAYPPIRJM-GACZPLPESA-N	0			
MTBLC65999	CEUDUKDULPDRSW-JDVKSECFSA-N	0			
MTBLC66000	MYXLDFYXMNSXDR-UHFFFAOYSA-N	0			
MTBLC66001	MYXLDFYXMNSXDR-GOSISDBHSA-N	0			
MTBLC66002	ZTHNVHJIFDQKKE-UHFFFAOYSA-N	0			
MTBLC66003	IPKUPGYEVPMEEL-UHFFFAOYSA-N	0			
MTBLC66004	OUZVKKUEJRMKAX-UHFFFAOYSA-N	0			
MTBLC66005	SNPOLGTUMADPOR-UHFFFAOYSA-N	0			
MTBLC66006	GFTDIFRKHSPLIX-VNLWOOSYSA-N	0			
MTBLC66007	VESMUQGSQBZLLK-SQWIVPEQSA-N	0			
MTBLC66008	BVSWLVMJRQRUFY-UDUPFKKZSA-N	0			
MTBLC66009	CGTQDMWGKOVCFZ-TYUXXYNOSA-N	0			
MTBLC6601	XGVJWXAYKUHDOO-DANNLKNASA-N	0			
MTBLC66010	USWFVTHYLJICBA-DYBKDBSWSA-N	0			
MTBLC66011	QHFWZNALDDSHFJ-UHFFFAOYSA-N	0			
MTBLC66012	IKEHAWAEPHQJSM-UHFFFAOYSA-N	0			
MTBLC66013	LFPBILWIIIPSMS-IEBSNVMFSA-N	0			
MTBLC66016	PMRINUPHTRWJOC-BZPSDGNJSA-N	0			
MTBLC66017	JIRJLWLQLDLWSW-XNDBBLGPSA-N	0			
MTBLC66018	OLLMOIQBRSIIQX-FZHRWLFKSA-M	0			
MTBLC66019	IWQZLXRXHANJRC-IDGRBKGISA-M	0			
MTBLC66020	BRKREXSOPCTPTI-BLXLMBLLSA-N	0			
MTBLC66021	NISGMKNSSUMSSN-IBWRYCSWSA-N	0			
MTBLC66022	UBWMSSICUOCSHT-BJHCZKLTSA-N	0			
MTBLC66023	JLDLXPZTQHZTBT-JYNQZMPESA-N	0			
MTBLC66024	LVABKRFKENTQBT-SYPGZIFDSA-N	0			
MTBLC66025	FVWMAXFFGJNFQF-SQIBXOBRSA-N	0			
MTBLC66026	CDAJACJYYZHNJA-CBVZUMJXSA-N	0			
MTBLC66027	JHJPDDBIHSFERA-GOSISDBHSA-N	0			
MTBLC66028	XJGFVZBTNKODFQ-LURJTMIESA-N	0			
MTBLC66029	CKCXAMWUYPZVFL-UHFFFAOYSA-N	0			
MTBLC66030	CZXYFHNORNVRJZ-UHFFFAOYSA-N	0			
MTBLC66031	GAGKUHAKUBMORD-IJDCCNJMSA-N	0			
MTBLC66032	XYIISUAVSYEQLI-LJQANCHMSA-N	0			
MTBLC66033	TXELARZTKDBEKS-UHFFFAOYSA-N	0			
MTBLC66034	NOHMOWQGVDSLNY-UXBLZVDNSA-N	0			
MTBLC66035	VIUQTXYGNHOJBD-PWSUYJOCSA-N	0			
MTBLC66036	WULREJCBPYVGCY-ZDUSSCGKSA-N	0			
MTBLC66037	VQTZONPDOFOTIF-UHFFFAOYSA-N	0			
MTBLC66038	MTOOOXVLHAITCG-RUDXKNGCSA-N	0			
MTBLC66039	WCPFNHAOKQUJEV-YQUHDJBSSA-N	0			
MTBLC6604	ZAGRKAFMISFKIO-QMTHXVAHSA-N	0			
MTBLC66040	JZIWGWPCBNNLJD-UHFFFAOYSA-N	0			
MTBLC66041	JHPIJMUNSMWWAA-UHFFFAOYSA-N	0			
MTBLC66042	RGOCVNGEBMGCNA-WIDQCZIUSA-N	0			
MTBLC66043	POKADFGKQLIDGO-HSUXUTPPSA-N	0			
MTBLC66044	AYTRSZSGVDVZHC-ZFWWWQNUSA-N	0			
MTBLC66045	CBDKCJANRGOIIK-URCKAGISSA-N	0			
MTBLC66046	YNOSNIYDHUBEBU-HGKFCXGKSA-N	0			
MTBLC66047	HVNDECDCMWQSGR-UHFFFAOYSA-N	0			
MTBLC66048	LNXMEHXPWCVVID-UHFFFAOYSA-N	0			
MTBLC66049	CYAGVDMNRPMVDV-ZMIVVTAWSA-N	0			
MTBLC6605	VAYOSLLFUXYJDT-RDTXWAMCSA-N	0			
MTBLC66050	NBVYFPSAUFQMAK-HNNGZUARSA-N	0			
MTBLC66051	DTLDDZWHEMEXCO-ILYYIXHASA-N	0			
MTBLC66052	BIUWKTLZFMHRQE-RYQQTUIDSA-N	0			
MTBLC66053	AUUIZUXRGRVPCU-GXTWGEPZSA-N	0			
MTBLC66054	NQOAWWBALMIYHN-DVOQMTHLSA-N	0			
MTBLC66055	QYROTRGSZYKHDK-WVDNJEOKSA-N	0			
MTBLC66056	PJKSIBQLLLINDT-UHFFFAOYSA-N	0			
MTBLC66057	GONMHOQVFDWXLV-UHFFFAOYSA-N	0			
MTBLC66058	JXBWMJZDYVJVIV-UHFFFAOYSA-N	0			
MTBLC66059	UVHNWRDTZAYVST-DJUQAAIZSA-N	0			
MTBLC66060	JXQXTWWCCNHEQZ-PEWXIWONSA-N	0			
MTBLC66061	WXBIVFTUNMFIEW-BIDUORLQSA-N	0			
MTBLC66063	IFIFWVNGVOYPPP-UMYRFBBHSA-N	0			
MTBLC66064	FZLISVGXWLVEPB-UHFFFAOYSA-N	0			
MTBLC66065	BVRULQCEMCYBAM-UHFFFAOYSA-N	0			
MTBLC66066	BHNYEXHOBOECJW-UHFFFAOYSA-N	0			
MTBLC66067	RPHCJSPQKSVBSH-UHFFFAOYSA-N	0			
MTBLC66068	IFASGTOWHLMHEZ-BHPKHCPMSA-N	0			
MTBLC66069	GTBSWVDKMJUHGW-UHFFFAOYSA-L	0			
MTBLC66071	IGWDEVSBEKYORK-UHFFFAOYSA-N	0			
MTBLC66072	BIWBNAFBKLFTGT-LLVKDONJSA-N	0			
MTBLC66073	SYVLRDXITUYNAK-USACIQFYSA-N	0			
MTBLC66074	ZVEZLHVYHCHUEI-USACIQFYSA-N	0			
MTBLC66075	LSJBRRZMOVGSIZ-XRBPMINJSA-N	0			
MTBLC66076	LCCCZIASPPCLCU-KKLWWLSJSA-N	0			
MTBLC66077	IKNYNBVDLOWJFN-AKGWNBJDSA-N	0			
MTBLC66078	LYMWNVVWPGMTHS-VOTSOKGWSA-N	0			
MTBLC66079	LNYIJBSSELCSKA-UHFFFAOYSA-N	0			
MTBLC66080	PECRJLBPKXQZDC-UHFFFAOYSA-N	0			
MTBLC66081	UIXJDFDDMXCJCT-DVRXSGNOSA-N	0			
MTBLC66082	MBGKPRSARHEFAG-CCHLGUQTSA-N	0			
MTBLC66083	KIOQRWNZGHZFHB-UFZBKZSQSA-N	0			
MTBLC66084	MRXZOZKDGKQEMG-SKLZQIAYSA-N	0			
MTBLC66085	RKEQWDAUYLDNEU-DSTJRUDUSA-N	0			
MTBLC66086	BQBLZAMUHGIEFL-JRVIZFGFSA-N	0			
MTBLC66087	VRJYLVZCUCQVBL-CCEZHUSRSA-N	0			
MTBLC66088	DGWRIHOXTOJRIO-QVIHXGFCSA-N	0			
MTBLC66089	XXYRTFCLQHKIDU-MJVIPROJSA-N	0			
MTBLC66090	YMBVLYVGHGDKHO-WHOFXGATSA-N	0			
MTBLC66091	BTCICADMSGBCKA-WVKQWSHJSA-N	0			
MTBLC66092	VBENIJLFKRPAAF-UHFFFAOYSA-N	0			
MTBLC66093	JJGZGELTZPACID-OTLJHNKQSA-N	0			
MTBLC66094	RUVGAOXZLPFVKY-VAPXRUTMSA-N	0			
MTBLC66095	RRKSDDREVOXSJD-TXARQUJHSA-N	0			
MTBLC66096	AMSGNHVRVKYLPO-CEMXSPGASA-N	0			
MTBLC66097	NACZCQPMPCWDEE-APOKSGMJSA-N	0			
MTBLC66098	VIDDDTBBUDIKKK-UHFFFAOYSA-N	0			
MTBLC66099	BWCOGZMVRBYAKY-UHFFFAOYSA-N	0			
MTBLC6610	YODZWLPSGSZPHZ-NGSHPTGOSA-N	0			
MTBLC66100	BBTINGNPUAXELD-QPOFKBRPSA-N	0			
MTBLC66101	TVTKQGIMDPXDNX-KKLWWLSJSA-N	0			
MTBLC66102	PESVSEKBWYZQFT-KKLWWLSJSA-N	0			
MTBLC66103	GLAAQZFBFGEBPS-UHFFFAOYSA-N	0			
MTBLC66104	GQWYWHOHRVVHAP-DHKPLNAMSA-N	0			
MTBLC66105	ZPXZSAWIJKVCLD-JARXUDBDSA-N	0			
MTBLC66106	BJPMREHPIFRLGM-KALUOVLNSA-N	0			
MTBLC66107	WZBSTYSFQCNXMX-MABIMZPOSA-N	0			
MTBLC66108	DHQOFPFBUAFCRJ-GFUVCHAISA-N	0			
MTBLC66109	DWQBPWLYAVCSSB-PMJQVYFVSA-N	0			
MTBLC66110	SBOUVKPLPSBCNP-LYDSZSQBSA-N	0			
MTBLC66111	RDBNISBUPIBNGP-RAMWEYKWSA-N	0			
MTBLC66112	KKIASCJKLSEAED-NDBXTNKWSA-N	0			
MTBLC66113	NNVOUTYROAINIX-UJGTXQDTSA-N	0			
MTBLC66114	JCKVLCSMPHMFGK-CBRUVUFKSA-N	0			
MTBLC66115	MCCCWOHEVPWUGJ-PKWVKXEBSA-N	0			
MTBLC66116	RGEDKIOYAMGHKE-MPPAWCMYSA-N	0			
MTBLC66117	BPHLRINTBGJQFP-BEZABZTFSA-N	0			
MTBLC66118	FOEVCQQBKHZRMA-YSCUOIDASA-N	0			
MTBLC66119	QRYQVCQRVMGDEO-FKBYEOEOSA-N	0			
MTBLC66120	BECBFSXLBJGONE-DIMUUIPOSA-N	0			
MTBLC66121	AMYRFECRZHSHRT-FKBYEOEOSA-N	0			
MTBLC66122	NCDJGOXCXAXUIG-PVUPTQESSA-N	0			
MTBLC66123	ZURZSBHWLYFFBR-FKBYEOEOSA-N	0			
MTBLC66124	LZVMXRSCSWSPDH-MVWVFHAYSA-N	0			
MTBLC66125	IGDFDIZIHMFYGR-UHFFFAOYSA-N	0			
MTBLC66126	WQHLZXQHMPOZGL-UHFFFAOYSA-N	0			
MTBLC66127	AVDQDLSGSIPLPN-HNNXBMFYSA-N	0			
MTBLC66128	JDOHERDAOGEJFF-ASWXAAPUSA-N	0			
MTBLC66129	REUCSCMILGJJCP-SCPJPNRMSA-N	0			
MTBLC66130	FSLAFDXATUXTAG-JHKRTFPPSA-N	0			
MTBLC66131	KAJMZANRKFVVKV-RGXKZFLBSA-N	0			
MTBLC66132	GFXMZXPRAAYHIX-YTUFKZFNSA-N	0			
MTBLC66133	MCRKSHUHZRIUDW-UHXFTNJJSA-N	0			
MTBLC66134	XUUODWXANHZAFB-OKOXDJDNSA-N	0			
MTBLC66135	GENAAYFYLGYPIQ-JOPGMDTFSA-N	0			
MTBLC66136	GENAAYFYLGYPIQ-FFPWVZAVSA-N	0			
MTBLC66137	VWVAAKIWHSCMIW-YHKKGOIFSA-N	0			
MTBLC66138	ILEDHBXLZDJQHK-DIUMXIAZSA-N	0			
MTBLC66139	DQVMDPSQAAGKSN-LZYXWQDISA-N	0			
MTBLC66140	JATBUOZGJQJSGA-UHFFFAOYSA-N	0			
MTBLC66142	NGRWMTIDCSTQOO-XADDPKOHSA-N	0			
MTBLC66143	BESCRSMOIPNLKZ-BZKFFGQOSA-N	0			
MTBLC66144	LDOSJSVSRRNOHL-PGSCOJJMSA-N	0			
MTBLC66145	PIWUFWOLNMAXSJ-WAHAIZDPSA-N	0			
MTBLC66146	NHGPGFIEZTYBBN-FBIIVLIJSA-N	0			
MTBLC66147	IIFHKWNCTVOSKL-OKGGWNPJSA-N	0			
MTBLC66148	DUWHKUPNNGPNFK-ZEWGMFERSA-N	0			
MTBLC66149	PVNHQFDEZUKBIC-WTXRDLOOSA-N	0			
MTBLC66150	LTTQKYMNTNISSZ-MWTRTKDXSA-N	0			
MTBLC66151	KTAQQSUPNZAWEY-OSPHWJPCSA-N	0			
MTBLC66152	PCFGXGDGOLIQTE-TWFHAPMSSA-N	0			
MTBLC66153	ZXENWDWQTWYUGY-UUZWCOCASA-N	0			
MTBLC66154	ZWSRRRRYHMMHQC-MDOCMBDYSA-N	0			
MTBLC66155	XJHLRTKILMVGFI-WRKHHLQNSA-N	0			
MTBLC66156	XRRLUGUSXUFEDF-ZFZJRSJFSA-N	0			
MTBLC66157	SKHHYJVYSRMYHD-YDIXZRNLSA-N	0			
MTBLC66158	YEIXSARWQBTGKU-IQEICKHKSA-N	0			
MTBLC66159	CVLVYBSPYHCGGU-VQXUUFQGSA-N	0			
MTBLC66160	PDGZDUYWUXJXRO-ANPVQLFHSA-N	0			
MTBLC66161	MGGPOESVKAWHRB-KZOVRTNRSA-N	0			
MTBLC66162	PLUUPKMBPOFNDA-JEFQDFFJSA-N	0			
MTBLC66163	RIJRPXOHKGHZPR-SEAJDPHJSA-N	0			
MTBLC66164	KDVYRSSTPWSAJC-GGUABDNCSA-N	0			
MTBLC66165	ZFUZIYGRFSXEIQ-UWJYYQICSA-N	0			
MTBLC66166	SBXYHCVXUCYYJT-UMYNZBAMSA-N	0			
MTBLC66167	KVUKDCFEXVWYBN-JDXPBYPHSA-N	0			
MTBLC66168	UOUMJKKOPWRYPB-QBCLFKMJSA-N	0			
MTBLC66169	SPDAIFHPZCHBGZ-FZFQDVCZSA-N	0			
MTBLC66170	OCKYPFQQFWGAQA-GZIBETPZSA-N	0			
MTBLC66171	ZEGGEDOMPWZJBY-HACSTSGFSA-N	0			
MTBLC66172	JVGNTXGHBHMJDO-QHHAFSJGSA-N	0			
MTBLC66173	IFLLFJMUKCVLRY-KMTMZHINSA-N	0			
MTBLC66174	KCXPCPJNZYKYRZ-WVVBHBOESA-N	0			
MTBLC66175	FSVRNTKWAJDYID-RVFKALSBSA-N	0			
MTBLC66176	NBEDEMOWLPCAIZ-LBPRGKRZSA-O	0			
MTBLC66177	LCDBRGPJMWXDGF-RTEOAJGCSA-N	0			
MTBLC66178	ITWQKCOXYYEWRZ-VOHDXAEZSA-N	0			
MTBLC66179	RCNNSAWFPVOGAA-QCDYRJBNSA-N	0			
MTBLC66180	LGOPVBMUGSRUOT-NLGWJYKOSA-N	0			
MTBLC66181	WTQWDNIIFGEBSZ-WGBDABJCSA-N	0			
MTBLC66182	BZHVWUXJPKVWAI-UHFFFAOYSA-N	0			
MTBLC66183	QNXAIIZZUIKOEY-UHFFFAOYSA-N	0			
MTBLC66184	NDPAAFXCQBLVTE-FBRIBSNSSA-N	0			
MTBLC66185	CAOGJIYLLPIVFO-BOPFTXTBSA-N	0			
MTBLC66186	YRHHFFMCCMEVTR-GBXJYZSASA-N	0			
MTBLC66187	GJBRADPPUCQNGC-YYMHJPMMSA-N	0			
MTBLC66188	BTDKFPKJPIGYFD-NBNDFHJKSA-N	0			
MTBLC66189	URMUEILYNQBSDZ-SUHMBNCMSA-N	0			
MTBLC66190	YMILJRPIVTZKTL-OCFJWBBSSA-N	0			
MTBLC66191	VALTWXVTFHGVHS-ILVSVAAVSA-N	0			
MTBLC66192	BTRWTSHCXGFFFL-PXZLNPEWSA-N	0			
MTBLC66193	LVGNJQMAMYJAIL-FWMNQDIBSA-N	0			
MTBLC66194	LERGIFKZIYQODU-KNIUGVHDSA-N	0			
MTBLC66195	WYKZKHDIJKKRNQ-VEHPFIPQSA-N	0			
MTBLC66196	IUKATXUBIOVCFH-YQAZJIHBSA-N	0			
MTBLC66197	SVGLRYYOFWEEMV-KKRTVMRJSA-N	0			
MTBLC66198	NYZTVYMLRZLUBV-UOIGVGIGSA-N	0			
MTBLC66199	GSLOHPSPTJDYHS-NKRSRWBGSA-N	0			
MTBLC66200	QBEVDWJGVNNOGT-NTWNTOQNSA-N	0			
MTBLC66201	BIKNREOOENVYGF-ZLMOQVSZSA-N	0			
MTBLC66202	OUIGYUDPNSGJSX-UHFFFAOYSA-N	0			
MTBLC66203	QAOKYQQABTYYAS-MIUGBVLSSA-N	0			
MTBLC66204	GTYGWPXLHJZXDF-MIUGBVLSSA-N	0			
MTBLC66205	FLSBWXVHDVCNEZ-OHLDOZIISA-N	0			
MTBLC66206	UYICXCOMJPCYON-MIUGBVLSSA-N	0			
MTBLC66207	KCKBTWNNYSDHSE-MIUGBVLSSA-N	0			
MTBLC66208	OHBCQZHHEGRATF-MIUGBVLSSA-N	0			
MTBLC66209	GLVMTITYOKYZRQ-JSVBYLJXSA-N	0			
MTBLC6621	FQQFFZPBGYGDSX-NJFHWYBASA-N	0			
MTBLC66210	LUGOSEHTWGECJM-KYKWBTGESA-N	0			
MTBLC66211	LLRYILBJBZFIRA-YPNCZJMTSA-N	0			
MTBLC66212	XIUMMQJDWWYGHD-UHFFFAOYSA-N	0			
MTBLC66213	HAHRYXGQWSJKPI-UHFFFAOYSA-N	0			
MTBLC66214	DCTQXNWQTLOMPD-SFTVRKLSSA-N	0			
MTBLC66215	QYRJNVCANQPMCH-QGAVNTNWSA-N	0			
MTBLC66216	YMMHDITUHQNNKU-DKTKHUEWSA-N	0			
MTBLC66217	OSLJXGPVHCLGHU-XFIYOXNOSA-N	0			
MTBLC66218	ZRZNGKWFMIBYEF-DLSLMLROSA-N	0			
MTBLC66219	GYOHFSLEKIIJMU-UMNFMQIXSA-N	0			
MTBLC66220	JIEMCPGFAXNCQW-XVYZEKPJSA-N	0			
MTBLC66221	DVQBKROGZULVGL-XVYZEKPJSA-N	0			
MTBLC66222	KYCIRSXXQPEBCI-UYGPANRWSA-N	0			
MTBLC66223	WJDAODOGPRMXNX-ZFNRTSIQSA-N	0			
MTBLC66224	DIZXGLMCRBSVBM-WCCSBUKDSA-N	0			
MTBLC66225	FALNLLBJTDMUIP-KJTKGZELSA-N	0			
MTBLC66226	FCMYPMGTCIMUMZ-DJKNXTBSSA-N	0			
MTBLC66227	XQVKQEFQGYTUAR-VHBRHXFYSA-N	0			
MTBLC66228	UJNCWORGHSATHA-XWSAIMBSSA-N	0			
MTBLC66229	FDBCZVHHFLWSJZ-PLFJJOTPSA-N	0			
MTBLC66230	YFCZLXRIKFCQFU-BUHFOSPRSA-N	0			
MTBLC66231	VAGGDCACZPJMFS-CCEZHUSRSA-N	0			
MTBLC66232	DLJPEMIJOQUTRD-KLLBSFIHSA-N	0			
MTBLC66233	YIMYDHUFVYSTEY-WUWQZELJSA-N	0			
MTBLC66234	CCZRQXWCDVXNHR-GFLRHUPZSA-N	0			
MTBLC66235	LTZQMADYCMVTKI-UVJPKDHBSA-N	0			
MTBLC66236	WDPVYGCEBGDANZ-CXLBDHTJSA-N	0			
MTBLC66237	VAHXVYDDBKCOFD-NGQXCVFISA-N	0			
MTBLC66238	PRCZPOBZJVCPKL-GTPINHCMSA-N	0			
MTBLC66239	MQQOZPYNKMAOLT-GTPINHCMSA-N	0			
MTBLC66240	LYAOVDVXUUARTK-GTPINHCMSA-N	0			
MTBLC66241	VMUJCCBLIGGNAX-GTPINHCMSA-N	0			
MTBLC66242	JVPIPRZCKOLWKU-BGMSHATGSA-N	0			
MTBLC66243	UUYGJEDLSUBYHW-CHWWFWEZSA-N	0			
MTBLC66244	CEWYDURMTVVVNH-QMOGDXDJSA-N	0			
MTBLC66246	ZIAXNZCTODBCKW-NKGUOCGVSA-N	0			
MTBLC66247	ZIAXNZCTODBCKW-QDRDEZGCSA-N	0			
MTBLC66248	ZIAXNZCTODBCKW-WYRJOJSMSA-N	0			
MTBLC66249	ZWXCBGUTACBDRV-BAGIKNQXSA-N	0			
MTBLC66250	QONBOMKYCJJCSL-WPQAJTLNSA-N	0			
MTBLC66251	NQNQLGPYASRQND-KNFPFGBTSA-N	0			
MTBLC66252	KUCMIJRMIDNZCP-UHFFFAOYSA-N	0			
MTBLC66253	XQMOGUIQWMFPBF-UHFFFAOYSA-N	0			
MTBLC66254	AWDAPFGGFWZKGB-UHFFFAOYSA-N	0			
MTBLC66255	WKOUXLOBNJWENY-UHFFFAOYSA-N	0			
MTBLC66256	WIQUYXCFQUOZPY-XHQYRCKTSA-N	0			
MTBLC66257	PIFVMMPDYLWDPU-QFKVYBHTSA-N	0			
MTBLC66258	OYAPXMLXMKSIDT-WSCZMHPESA-M	0			
MTBLC66259	DPXGNIHBGKCXMA-GXBWQGRMSA-N	0			
MTBLC66260	LQLCHKHILFZNKF-UHFFFAOYSA-N	0			
MTBLC66261	VATYWOIGKMMCMM-OXGNLDDNSA-N	0			
MTBLC66262	JYAJEGBJMODZBK-GTRHLNJYSA-N	0			
MTBLC66263	UCHYSPNEUSDFQR-UHFFFAOYSA-N	0			
MTBLC66264	LGSFAJAWSUQNON-QHCPKHFHSA-N	0			
MTBLC66265	SPWBEELZNSXNME-CMDGGOBGSA-N	0			
MTBLC66266	QZBUZNZTCQCSJK-UHFFFAOYSA-N	0			
MTBLC66267	WHMJSNMIIPVCHC-VWLOTQADSA-N	0			
MTBLC66268	WRYMABXVDKBFIK-UHFFFAOYSA-N	0			
MTBLC66269	BIILLAVODXFDEL-NBGPHLIOSA-N	0			
MTBLC66270	MBABCNBNDNGODA-YVKOSWGISA-N	0			
MTBLC66272	MXIZZLBQRBAZEX-HUUCEWRRSA-N	0			
MTBLC66273	UOMMAZXPQFOUSU-ZIAGYGMSSA-N	0			
MTBLC66275	KLMZPLYXGZZBCX-TYOHIEAGSA-N	0			
MTBLC66276	GHLDKPNDMMVFDQ-OFWWAFBUSA-N	0			
MTBLC66277	GSBZVVMZYQMZBG-XMOOUNKUSA-N	0			
MTBLC66278	RJBCIJBIKBHZMX-MGAAYXLPSA-N	0			
MTBLC66279	LWPAZPOZBPFAAE-WSQSGNSCSA-N	0			
MTBLC66280	WPEARBZAFBYHRG-XVNBXDOJSA-N	0			
MTBLC66281	SCVCWUHUBWSKHS-CRHDNEEASA-N	0			
MTBLC66282	SCVCWUHUBWSKHS-VJUMYARRSA-N	0			
MTBLC66284	YFERBGPVRSLDSL-GVZNLTFMSA-N	0			
MTBLC66285	LSMKTLJKBSXMMR-WLKGHKDFSA-N	0			
MTBLC66286	SHRUKDVTMUBNTL-XJRUTDMXSA-N	0			
MTBLC66287	SDOROZFSWAADKQ-KSDGWNODSA-N	0			
MTBLC66288	DFNXNCCYQRPZMD-ZDOVWLMSSA-N	0			
MTBLC66289	RKMUSTNOWMLGOU-ZRLZMVRZSA-N	0			
MTBLC66290	OFOINNASBFYBOI-NJDMZDQFSA-N	0			
MTBLC66291	JJFGJQNWIJPCAN-AJOOJNDDSA-N	0			
MTBLC66292	ZAVYYYQORHVVFN-GONPTSPMSA-N	0			
MTBLC66293	ZDIWBBJUVBDSOV-JTMXNZPZSA-N	0			
MTBLC66294	RTYNTVIIQWLHDN-UVJWMBKFSA-N	0			
MTBLC66295	IXYFWJDPNIHVPG-WLPVKWEMSA-N	0			
MTBLC66296	VAEBJJRRTFBWLJ-JKUKCDQCSA-N	0			
MTBLC66297	NPTHXJUVZWZDJB-HXOBKFHXSA-N	0			
MTBLC66298	CBIZXZGHIBJYRA-CMJOXMDJSA-N	0			
MTBLC66299	HJNZTHHOZWMVPB-WCSXKIRISA-N	0			
MTBLC66300	NBVBHNUFSYRTEN-YUZPYZPWSA-N	0			
MTBLC66302	ZMJXZBDITYZMTK-UHFFFAOYSA-N	0			
MTBLC66303	HBWJZSWEQJLURT-QIGLBIQCSA-N	0			
MTBLC66304	QWHPVCGUVBLEQF-UHFFFAOYSA-N	0			
MTBLC66305	ZMELGIPFIBWPHX-GMLQCYRESA-N	0			
MTBLC66306	LPJLAXYRFCLYIG-HBKYZHKXSA-N	0			
MTBLC66308	NLSFVXZLJDUWJG-UHFFFAOYSA-N	0			
MTBLC66309	DAPAQENNNINUPW-IDAMAFBJSA-N	0			
MTBLC6631	LSGOTAXPWMCUCK-RYUDHWBXSA-N	0			
MTBLC66310	UJDXMQJEYGMBMN-FQPNBHNHSA-N	0			
MTBLC66311	ICKHXBRXCAORGF-ZJNFRVSGSA-N	0			
MTBLC66312	WZZFRBNMRXVFNQ-UDLXUQTMSA-N	0			
MTBLC66313	GCSPJPVOPHGWRM-XPMVLQEKSA-N	0			
MTBLC66314	OERYSJKYOLNHAD-NCFQBMSRSA-N	0			
MTBLC66315	GIGMOKRQIQCYNY-JFEKQVAJSA-N	0			
MTBLC66316	RHHWBSQGVOHKJH-ZKLLPSJOSA-N	0			
MTBLC66317	YYFFLJVNDZHSNP-KNFUFYRCSA-N	0			
MTBLC66318	JLTSTSRANGPLOQ-RIYZIHGNSA-N	0			
MTBLC66319	JGSLSHOXBXVVTQ-NEUKEVNNSA-N	0			
MTBLC66320	YTAKUZMOQQARQX-UHFFFAOYSA-N	0			
MTBLC66321	NFPZOORPDJBGME-BLOZSHLCSA-N	0			
MTBLC66322	DCFQVVMHERPAGJ-GIQBOEGQSA-N	0			
MTBLC66323	ANTVWDOUZRJATD-SRVKXCTJSA-N	0			
